From,To,Hour,Fuel,Value,Technology
NO,DE,77,Heat,0.0,Import
NO,FR,77,Heat,0.0,Import
NO,NO,77,Heat,0.0,Import
NO,DK,77,Heat,0.0,Import
NO,UK,77,Heat,0.0,Import
DK,DE,77,Heat,0.0,Import
DK,FR,77,Heat,0.0,Import
DK,NO,77,Heat,0.0,Import
DK,DK,77,Heat,0.0,Import
DK,UK,77,Heat,0.0,Import
UK,DE,77,Heat,0.0,Import
UK,FR,77,Heat,0.0,Import
UK,NO,77,Heat,-0.0,Import
UK,DK,77,Heat,-0.0,Import
UK,UK,77,Heat,0.0,Import
DE,DE,78,Heat,0.0,Import
DE,FR,78,Heat,0.0,Import
DE,NO,78,Heat,-0.0,Import
DE,DK,78,Heat,-0.0,Import
DE,UK,78,Heat,0.0,Import
FR,DE,78,Heat,-0.0,Import
FR,FR,78,Heat,0.0,Import
FR,NO,78,Heat,-0.0,Import
FR,DK,78,Heat,-0.0,Import
FR,UK,78,Heat,-0.0,Import
NO,DE,78,Heat,0.0,Import
NO,FR,78,Heat,0.0,Import
NO,NO,78,Heat,0.0,Import
NO,DK,78,Heat,0.0,Import
NO,UK,78,Heat,0.0,Import
DK,DE,78,Heat,0.0,Import
DK,FR,78,Heat,0.0,Import
DK,NO,78,Heat,0.0,Import
DK,DK,78,Heat,0.0,Import
DK,UK,78,Heat,0.0,Import
UK,DE,78,Heat,0.0,Import
UK,FR,78,Heat,0.0,Import
UK,NO,78,Heat,-0.0,Import
UK,DK,78,Heat,-0.0,Import
UK,UK,78,Heat,0.0,Import
DE,DE,79,Heat,0.0,Import
DE,FR,79,Heat,0.0,Import
DE,NO,79,Heat,-0.0,Import
DE,DK,79,Heat,-0.0,Import
DE,UK,79,Heat,0.0,Import
FR,DE,79,Heat,-0.0,Import
FR,FR,79,Heat,0.0,Import
FR,NO,79,Heat,-0.0,Import
FR,DK,79,Heat,-0.0,Import
FR,UK,79,Heat,-0.0,Import
NO,DE,79,Heat,0.0,Import
NO,FR,79,Heat,0.0,Import
NO,NO,79,Heat,0.0,Import
NO,DK,79,Heat,0.0,Import
NO,UK,79,Heat,0.0,Import
DK,DE,79,Heat,0.0,Import
DK,FR,79,Heat,0.0,Import
DK,NO,79,Heat,0.0,Import
DK,DK,79,Heat,0.0,Import
DK,UK,79,Heat,0.0,Import
UK,DE,79,Heat,0.0,Import
UK,FR,79,Heat,0.0,Import
UK,NO,79,Heat,-0.0,Import
UK,DK,79,Heat,-0.0,Import
UK,UK,79,Heat,0.0,Import
DE,DE,80,Heat,0.0,Import
DE,FR,80,Heat,0.0,Import
DE,NO,80,Heat,-0.0,Import
DE,DK,80,Heat,-0.0,Import
DE,UK,80,Heat,0.0,Import
FR,DE,80,Heat,-0.0,Import
FR,FR,80,Heat,0.0,Import
FR,NO,80,Heat,-0.0,Import
FR,DK,80,Heat,-0.0,Import
FR,UK,80,Heat,-0.0,Import
NO,DE,80,Heat,0.0,Import
NO,FR,80,Heat,0.0,Import
NO,NO,80,Heat,0.0,Import
NO,DK,80,Heat,0.0,Import
NO,UK,80,Heat,0.0,Import
DK,DE,80,Heat,0.0,Import
DK,FR,80,Heat,0.0,Import
DK,NO,80,Heat,0.0,Import
DK,DK,80,Heat,0.0,Import
DK,UK,80,Heat,0.0,Import
UK,DE,80,Heat,0.0,Import
UK,FR,80,Heat,0.0,Import
UK,NO,80,Heat,-0.0,Import
UK,DK,80,Heat,-0.0,Import
UK,UK,80,Heat,0.0,Import
DE,DE,81,Heat,0.0,Import
DE,FR,81,Heat,0.0,Import
DE,NO,81,Heat,-0.0,Import
DE,DK,81,Heat,-0.0,Import
DE,UK,81,Heat,0.0,Import
FR,DE,81,Heat,-0.0,Import
FR,FR,81,Heat,0.0,Import
FR,NO,81,Heat,-0.0,Import
FR,DK,81,Heat,-0.0,Import
FR,UK,81,Heat,-0.0,Import
NO,DE,81,Heat,0.0,Import
NO,FR,81,Heat,0.0,Import
NO,NO,81,Heat,0.0,Import
NO,DK,81,Heat,0.0,Import
NO,UK,81,Heat,0.0,Import
DK,DE,81,Heat,0.0,Import
DK,FR,81,Heat,0.0,Import
DK,NO,81,Heat,0.0,Import
DK,DK,81,Heat,0.0,Import
DK,UK,81,Heat,0.0,Import
UK,DE,81,Heat,0.0,Import
UK,FR,81,Heat,0.0,Import
UK,NO,81,Heat,-0.0,Import
UK,DK,81,Heat,-0.0,Import
UK,UK,81,Heat,0.0,Import
DE,DE,82,Heat,0.0,Import
DE,FR,82,Heat,0.0,Import
DE,NO,82,Heat,0.0,Import
DE,DK,82,Heat,0.0,Import
DE,UK,82,Heat,0.0,Import
FR,DE,82,Heat,-0.0,Import
FR,FR,82,Heat,0.0,Import
FR,NO,82,Heat,-0.0,Import
FR,DK,82,Heat,0.0,Import
FR,UK,82,Heat,0.0,Import
NO,DE,82,Heat,0.0,Import
NO,FR,82,Heat,0.0,Import
NO,NO,82,Heat,0.0,Import
NO,DK,82,Heat,0.0,Import
NO,UK,82,Heat,0.0,Import
DK,DE,82,Heat,-0.0,Import
DK,FR,82,Heat,0.0,Import
DK,NO,82,Heat,0.0,Import
DK,DK,82,Heat,0.0,Import
DK,UK,82,Heat,0.0,Import
UK,DE,82,Heat,-0.0,Import
UK,FR,82,Heat,-0.0,Import
UK,NO,82,Heat,-0.0,Import
UK,DK,82,Heat,-0.0,Import
UK,UK,82,Heat,0.0,Import
DE,DE,83,Heat,0.0,Import
DE,FR,83,Heat,0.0,Import
DE,NO,83,Heat,0.0,Import
DE,DK,83,Heat,0.0,Import
DE,UK,83,Heat,0.0,Import
FR,DE,83,Heat,0.0,Import
FR,FR,83,Heat,0.0,Import
FR,NO,83,Heat,0.0,Import
FR,DK,83,Heat,0.0,Import
FR,UK,83,Heat,0.0,Import
NO,DE,83,Heat,0.0,Import
NO,FR,83,Heat,0.0,Import
NO,NO,83,Heat,0.0,Import
NO,DK,83,Heat,0.0,Import
NO,UK,83,Heat,0.0,Import
DK,DE,83,Heat,0.0,Import
DK,FR,83,Heat,0.0,Import
DK,NO,83,Heat,0.0,Import
DK,DK,83,Heat,0.0,Import
DK,UK,83,Heat,0.0,Import
UK,DE,83,Heat,0.0,Import
UK,FR,83,Heat,0.0,Import
UK,NO,83,Heat,0.0,Import
UK,DK,83,Heat,0.0,Import
UK,UK,83,Heat,0.0,Import
DE,DE,84,Heat,0.0,Import
DE,FR,84,Heat,0.0,Import
DE,NO,84,Heat,0.0,Import
DE,DK,84,Heat,0.0,Import
DE,UK,84,Heat,0.0,Import
FR,DE,84,Heat,0.0,Import
FR,FR,84,Heat,0.0,Import
FR,NO,84,Heat,0.0,Import
FR,DK,84,Heat,0.0,Import
FR,UK,84,Heat,0.0,Import
NO,DE,84,Heat,0.0,Import
NO,FR,84,Heat,0.0,Import
NO,NO,84,Heat,0.0,Import
NO,DK,84,Heat,0.0,Import
NO,UK,84,Heat,0.0,Import
DK,DE,84,Heat,0.0,Import
DK,FR,84,Heat,0.0,Import
DK,NO,84,Heat,0.0,Import
DK,DK,84,Heat,0.0,Import
DK,UK,84,Heat,0.0,Import
UK,DE,84,Heat,0.0,Import
UK,FR,84,Heat,0.0,Import
UK,NO,84,Heat,0.0,Import
UK,DK,84,Heat,0.0,Import
UK,UK,84,Heat,0.0,Import
DE,DE,85,Heat,0.0,Import
DE,FR,85,Heat,0.0,Import
DE,NO,85,Heat,0.0,Import
DE,DK,85,Heat,0.0,Import
DE,UK,85,Heat,0.0,Import
FR,DE,85,Heat,0.0,Import
FR,FR,85,Heat,0.0,Import
FR,NO,85,Heat,0.0,Import
FR,DK,85,Heat,0.0,Import
FR,UK,85,Heat,0.0,Import
NO,DE,85,Heat,0.0,Import
NO,FR,85,Heat,0.0,Import
NO,NO,85,Heat,0.0,Import
NO,DK,85,Heat,0.0,Import
NO,UK,85,Heat,0.0,Import
DK,DE,85,Heat,0.0,Import
DK,FR,85,Heat,0.0,Import
DK,NO,85,Heat,0.0,Import
DK,DK,85,Heat,0.0,Import
DK,UK,85,Heat,0.0,Import
UK,DE,85,Heat,0.0,Import
UK,FR,85,Heat,0.0,Import
UK,NO,85,Heat,0.0,Import
UK,DK,85,Heat,0.0,Import
UK,UK,85,Heat,0.0,Import
DE,DE,86,Heat,0.0,Import
DE,FR,86,Heat,0.0,Import
DE,NO,86,Heat,0.0,Import
DE,DK,86,Heat,0.0,Import
DE,UK,86,Heat,0.0,Import
FR,DE,86,Heat,0.0,Import
FR,FR,86,Heat,0.0,Import
FR,NO,86,Heat,0.0,Import
FR,DK,86,Heat,0.0,Import
FR,UK,86,Heat,0.0,Import
NO,DE,86,Heat,0.0,Import
NO,FR,86,Heat,0.0,Import
NO,NO,86,Heat,0.0,Import
NO,DK,86,Heat,0.0,Import
NO,UK,86,Heat,0.0,Import
DK,DE,86,Heat,0.0,Import
DK,FR,86,Heat,0.0,Import
DK,NO,86,Heat,0.0,Import
DK,DK,86,Heat,0.0,Import
DK,UK,86,Heat,0.0,Import
UK,DE,86,Heat,0.0,Import
UK,FR,86,Heat,0.0,Import
UK,NO,86,Heat,0.0,Import
UK,DK,86,Heat,0.0,Import
UK,UK,86,Heat,0.0,Import
DE,DE,87,Heat,0.0,Import
DE,FR,87,Heat,0.0,Import
DE,NO,87,Heat,0.0,Import
DE,DK,87,Heat,0.0,Import
DE,UK,87,Heat,0.0,Import
FR,DE,87,Heat,0.0,Import
FR,FR,87,Heat,0.0,Import
FR,NO,87,Heat,0.0,Import
FR,DK,87,Heat,0.0,Import
FR,UK,87,Heat,0.0,Import
NO,DE,87,Heat,0.0,Import
NO,FR,87,Heat,0.0,Import
NO,NO,87,Heat,0.0,Import
NO,DK,87,Heat,0.0,Import
NO,UK,87,Heat,0.0,Import
DK,DE,87,Heat,0.0,Import
DK,FR,87,Heat,0.0,Import
DK,NO,87,Heat,0.0,Import
DK,DK,87,Heat,0.0,Import
DK,UK,87,Heat,0.0,Import
UK,DE,87,Heat,0.0,Import
UK,FR,87,Heat,0.0,Import
UK,NO,87,Heat,0.0,Import
UK,DK,87,Heat,0.0,Import
UK,UK,87,Heat,0.0,Import
DE,DE,88,Heat,0.0,Import
DE,FR,88,Heat,0.0,Import
DE,NO,88,Heat,0.0,Import
DE,DK,88,Heat,0.0,Import
DE,UK,88,Heat,0.0,Import
FR,DE,88,Heat,0.0,Import
FR,FR,88,Heat,0.0,Import
FR,NO,88,Heat,0.0,Import
FR,DK,88,Heat,0.0,Import
FR,UK,88,Heat,0.0,Import
NO,DE,88,Heat,0.0,Import
NO,FR,88,Heat,0.0,Import
NO,NO,88,Heat,0.0,Import
NO,DK,88,Heat,0.0,Import
NO,UK,88,Heat,0.0,Import
DK,DE,88,Heat,0.0,Import
DK,FR,88,Heat,0.0,Import
DK,NO,88,Heat,0.0,Import
DK,DK,88,Heat,0.0,Import
DK,UK,88,Heat,0.0,Import
UK,DE,88,Heat,0.0,Import
UK,FR,88,Heat,0.0,Import
UK,NO,88,Heat,0.0,Import
UK,DK,88,Heat,0.0,Import
UK,UK,88,Heat,0.0,Import
DE,DE,89,Heat,0.0,Import
DE,FR,89,Heat,0.0,Import
DE,NO,89,Heat,0.0,Import
DE,DK,89,Heat,0.0,Import
DE,UK,89,Heat,0.0,Import
FR,DE,89,Heat,0.0,Import
FR,FR,89,Heat,0.0,Import
FR,NO,89,Heat,0.0,Import
FR,DK,89,Heat,0.0,Import
FR,UK,89,Heat,0.0,Import
NO,DE,89,Heat,0.0,Import
NO,FR,89,Heat,0.0,Import
NO,NO,89,Heat,0.0,Import
NO,DK,89,Heat,0.0,Import
NO,UK,89,Heat,0.0,Import
DK,DE,89,Heat,0.0,Import
DK,FR,89,Heat,0.0,Import
DK,NO,89,Heat,0.0,Import
DK,DK,89,Heat,0.0,Import
DK,UK,89,Heat,0.0,Import
UK,DE,89,Heat,0.0,Import
UK,FR,89,Heat,0.0,Import
UK,NO,89,Heat,0.0,Import
UK,DK,89,Heat,0.0,Import
UK,UK,89,Heat,0.0,Import
DE,DE,90,Heat,0.0,Import
DE,FR,90,Heat,0.0,Import
DE,NO,90,Heat,0.0,Import
DE,DK,90,Heat,0.0,Import
DE,UK,90,Heat,0.0,Import
FR,DE,90,Heat,0.0,Import
FR,FR,90,Heat,0.0,Import
FR,NO,90,Heat,0.0,Import
FR,DK,90,Heat,0.0,Import
FR,UK,90,Heat,0.0,Import
NO,DE,90,Heat,0.0,Import
NO,FR,90,Heat,0.0,Import
NO,NO,90,Heat,0.0,Import
NO,DK,90,Heat,0.0,Import
NO,UK,90,Heat,0.0,Import
DK,DE,90,Heat,0.0,Import
DK,FR,90,Heat,0.0,Import
DK,NO,90,Heat,0.0,Import
DK,DK,90,Heat,0.0,Import
DK,UK,90,Heat,0.0,Import
UK,DE,90,Heat,0.0,Import
UK,FR,90,Heat,0.0,Import
UK,NO,90,Heat,0.0,Import
UK,DK,90,Heat,0.0,Import
UK,UK,90,Heat,0.0,Import
DE,DE,91,Heat,0.0,Import
DE,FR,91,Heat,0.0,Import
DE,NO,91,Heat,0.0,Import
DE,DK,91,Heat,0.0,Import
DE,UK,91,Heat,0.0,Import
FR,DE,91,Heat,0.0,Import
FR,FR,91,Heat,0.0,Import
FR,NO,91,Heat,0.0,Import
FR,DK,91,Heat,0.0,Import
FR,UK,91,Heat,0.0,Import
NO,DE,91,Heat,0.0,Import
NO,FR,91,Heat,0.0,Import
NO,NO,91,Heat,0.0,Import
NO,DK,91,Heat,0.0,Import
NO,UK,91,Heat,0.0,Import
DK,DE,91,Heat,0.0,Import
DK,FR,91,Heat,0.0,Import
DK,NO,91,Heat,0.0,Import
DK,DK,91,Heat,0.0,Import
DK,UK,91,Heat,0.0,Import
UK,DE,91,Heat,0.0,Import
UK,FR,91,Heat,0.0,Import
UK,NO,91,Heat,0.0,Import
UK,DK,91,Heat,0.0,Import
UK,UK,91,Heat,0.0,Import
DE,DE,92,Heat,0.0,Import
DE,FR,92,Heat,0.0,Import
DE,NO,92,Heat,0.0,Import
DE,DK,92,Heat,0.0,Import
DE,UK,92,Heat,0.0,Import
FR,DE,92,Heat,0.0,Import
FR,FR,92,Heat,0.0,Import
FR,NO,92,Heat,0.0,Import
FR,DK,92,Heat,0.0,Import
FR,UK,92,Heat,0.0,Import
NO,DE,92,Heat,0.0,Import
NO,FR,92,Heat,0.0,Import
NO,NO,92,Heat,0.0,Import
NO,DK,92,Heat,0.0,Import
NO,UK,92,Heat,0.0,Import
DK,DE,92,Heat,0.0,Import
DK,FR,92,Heat,0.0,Import
DK,NO,92,Heat,0.0,Import
DK,DK,92,Heat,0.0,Import
DK,UK,92,Heat,0.0,Import
UK,DE,92,Heat,0.0,Import
UK,FR,92,Heat,0.0,Import
UK,NO,92,Heat,0.0,Import
UK,DK,92,Heat,0.0,Import
UK,UK,92,Heat,0.0,Import
DE,DE,93,Heat,0.0,Import
DE,FR,93,Heat,0.0,Import
DE,NO,93,Heat,0.0,Import
DE,DK,93,Heat,0.0,Import
DE,UK,93,Heat,0.0,Import
FR,DE,93,Heat,0.0,Import
FR,FR,93,Heat,0.0,Import
FR,NO,93,Heat,0.0,Import
FR,DK,93,Heat,0.0,Import
FR,UK,93,Heat,0.0,Import
NO,DE,93,Heat,0.0,Import
NO,FR,93,Heat,0.0,Import
NO,NO,93,Heat,0.0,Import
NO,DK,93,Heat,0.0,Import
NO,UK,93,Heat,0.0,Import
DK,DE,93,Heat,0.0,Import
DK,FR,93,Heat,0.0,Import
DK,NO,93,Heat,0.0,Import
DK,DK,93,Heat,0.0,Import
DK,UK,93,Heat,0.0,Import
UK,DE,93,Heat,0.0,Import
UK,FR,93,Heat,0.0,Import
UK,NO,93,Heat,0.0,Import
UK,DK,93,Heat,0.0,Import
UK,UK,93,Heat,0.0,Import
DE,DE,94,Heat,0.0,Import
DE,FR,94,Heat,0.0,Import
DE,NO,94,Heat,0.0,Import
DE,DK,94,Heat,0.0,Import
DE,UK,94,Heat,0.0,Import
FR,DE,94,Heat,0.0,Import
FR,FR,94,Heat,0.0,Import
FR,NO,94,Heat,0.0,Import
FR,DK,94,Heat,0.0,Import
FR,UK,94,Heat,0.0,Import
NO,DE,94,Heat,0.0,Import
NO,FR,94,Heat,0.0,Import
NO,NO,94,Heat,0.0,Import
NO,DK,94,Heat,0.0,Import
NO,UK,94,Heat,0.0,Import
DK,DE,94,Heat,0.0,Import
DK,FR,94,Heat,0.0,Import
DK,NO,94,Heat,0.0,Import
DK,DK,94,Heat,0.0,Import
DK,UK,94,Heat,0.0,Import
UK,DE,94,Heat,0.0,Import
UK,FR,94,Heat,0.0,Import
UK,NO,94,Heat,0.0,Import
UK,DK,94,Heat,0.0,Import
UK,UK,94,Heat,0.0,Import
DE,DE,95,Heat,0.0,Import
DE,FR,95,Heat,0.0,Import
DE,NO,95,Heat,0.0,Import
DE,DK,95,Heat,0.0,Import
DE,UK,95,Heat,0.0,Import
FR,DE,95,Heat,0.0,Import
FR,FR,95,Heat,0.0,Import
FR,NO,95,Heat,0.0,Import
FR,DK,95,Heat,0.0,Import
FR,UK,95,Heat,0.0,Import
NO,DE,95,Heat,0.0,Import
NO,FR,95,Heat,0.0,Import
NO,NO,95,Heat,0.0,Import
NO,DK,95,Heat,0.0,Import
NO,UK,95,Heat,0.0,Import
DK,DE,95,Heat,0.0,Import
DK,FR,95,Heat,0.0,Import
DK,NO,95,Heat,0.0,Import
DK,DK,95,Heat,0.0,Import
DK,UK,95,Heat,0.0,Import
UK,DE,95,Heat,0.0,Import
UK,FR,95,Heat,0.0,Import
UK,NO,95,Heat,0.0,Import
UK,DK,95,Heat,0.0,Import
UK,UK,95,Heat,0.0,Import
DE,DE,96,Heat,0.0,Import
DE,FR,96,Heat,0.0,Import
DE,NO,96,Heat,0.0,Import
DE,DK,96,Heat,0.0,Import
DE,UK,96,Heat,0.0,Import
FR,DE,96,Heat,0.0,Import
FR,FR,96,Heat,0.0,Import
FR,NO,96,Heat,0.0,Import
FR,DK,96,Heat,0.0,Import
FR,UK,96,Heat,0.0,Import
NO,DE,96,Heat,0.0,Import
NO,FR,96,Heat,0.0,Import
NO,NO,96,Heat,0.0,Import
NO,DK,96,Heat,0.0,Import
NO,UK,96,Heat,0.0,Import
DK,DE,96,Heat,0.0,Import
DK,FR,96,Heat,0.0,Import
DK,NO,96,Heat,0.0,Import
DK,DK,96,Heat,0.0,Import
DK,UK,96,Heat,0.0,Import
UK,DE,96,Heat,0.0,Import
UK,FR,96,Heat,0.0,Import
UK,NO,96,Heat,0.0,Import
UK,DK,96,Heat,0.0,Import
UK,UK,96,Heat,0.0,Import
DE,DE,97,Heat,0.0,Import
DE,FR,97,Heat,0.0,Import
DE,NO,97,Heat,0.0,Import
DE,DK,97,Heat,0.0,Import
DE,UK,97,Heat,0.0,Import
FR,DE,97,Heat,0.0,Import
FR,FR,97,Heat,0.0,Import
FR,NO,97,Heat,0.0,Import
FR,DK,97,Heat,0.0,Import
FR,UK,97,Heat,0.0,Import
NO,DE,97,Heat,0.0,Import
NO,FR,97,Heat,0.0,Import
NO,NO,97,Heat,0.0,Import
NO,DK,97,Heat,0.0,Import
NO,UK,97,Heat,0.0,Import
DK,DE,97,Heat,0.0,Import
DK,FR,97,Heat,0.0,Import
DK,NO,97,Heat,0.0,Import
DK,DK,97,Heat,0.0,Import
DK,UK,97,Heat,0.0,Import
UK,DE,97,Heat,0.0,Import
UK,FR,97,Heat,0.0,Import
UK,NO,97,Heat,0.0,Import
UK,DK,97,Heat,0.0,Import
UK,UK,97,Heat,0.0,Import
DE,DE,98,Heat,0.0,Import
DE,FR,98,Heat,0.0,Import
DE,NO,98,Heat,0.0,Import
DE,DK,98,Heat,0.0,Import
DE,UK,98,Heat,0.0,Import
FR,DE,98,Heat,0.0,Import
FR,FR,98,Heat,0.0,Import
FR,NO,98,Heat,0.0,Import
FR,DK,98,Heat,0.0,Import
FR,UK,98,Heat,0.0,Import
NO,DE,98,Heat,0.0,Import
NO,FR,98,Heat,0.0,Import
NO,NO,98,Heat,0.0,Import
NO,DK,98,Heat,0.0,Import
NO,UK,98,Heat,0.0,Import
DK,DE,98,Heat,0.0,Import
DK,FR,98,Heat,0.0,Import
DK,NO,98,Heat,0.0,Import
DK,DK,98,Heat,0.0,Import
DK,UK,98,Heat,0.0,Import
UK,DE,98,Heat,0.0,Import
UK,FR,98,Heat,0.0,Import
UK,NO,98,Heat,0.0,Import
UK,DK,98,Heat,0.0,Import
UK,UK,98,Heat,0.0,Import
DE,DE,99,Heat,0.0,Import
DE,FR,99,Heat,0.0,Import
DE,NO,99,Heat,0.0,Import
DE,DK,99,Heat,0.0,Import
DE,UK,99,Heat,0.0,Import
FR,DE,99,Heat,0.0,Import
FR,FR,99,Heat,0.0,Import
FR,NO,99,Heat,0.0,Import
FR,DK,99,Heat,0.0,Import
FR,UK,99,Heat,0.0,Import
NO,DE,99,Heat,0.0,Import
NO,FR,99,Heat,0.0,Import
NO,NO,99,Heat,0.0,Import
NO,DK,99,Heat,0.0,Import
NO,UK,99,Heat,0.0,Import
DK,DE,99,Heat,0.0,Import
DK,FR,99,Heat,0.0,Import
DK,NO,99,Heat,0.0,Import
DK,DK,99,Heat,0.0,Import
DK,UK,99,Heat,0.0,Import
UK,DE,99,Heat,0.0,Import
UK,FR,99,Heat,0.0,Import
UK,NO,99,Heat,0.0,Import
UK,DK,99,Heat,0.0,Import
UK,UK,99,Heat,0.0,Import
DE,DE,100,Heat,0.0,Import
DE,FR,100,Heat,0.0,Import
DE,NO,100,Heat,0.0,Import
DE,DK,100,Heat,0.0,Import
DE,UK,100,Heat,0.0,Import
FR,DE,100,Heat,0.0,Import
FR,FR,100,Heat,0.0,Import
FR,NO,100,Heat,0.0,Import
FR,DK,100,Heat,0.0,Import
FR,UK,100,Heat,0.0,Import
NO,DE,100,Heat,0.0,Import
NO,FR,100,Heat,0.0,Import
NO,NO,100,Heat,0.0,Import
NO,DK,100,Heat,0.0,Import
NO,UK,100,Heat,0.0,Import
DK,DE,100,Heat,0.0,Import
DK,FR,100,Heat,0.0,Import
DK,NO,100,Heat,0.0,Import
DK,DK,100,Heat,0.0,Import
DK,UK,100,Heat,0.0,Import
UK,DE,100,Heat,0.0,Import
UK,FR,100,Heat,0.0,Import
UK,NO,100,Heat,0.0,Import
UK,DK,100,Heat,0.0,Import
UK,UK,100,Heat,0.0,Import
DE,DE,101,Heat,0.0,Import
DE,FR,101,Heat,0.0,Import
DE,NO,101,Heat,0.0,Import
DE,DK,101,Heat,0.0,Import
DE,UK,101,Heat,0.0,Import
FR,DE,101,Heat,0.0,Import
FR,FR,101,Heat,0.0,Import
FR,NO,101,Heat,0.0,Import
FR,DK,101,Heat,0.0,Import
FR,UK,101,Heat,0.0,Import
NO,DE,101,Heat,0.0,Import
NO,FR,101,Heat,0.0,Import
NO,NO,101,Heat,0.0,Import
NO,DK,101,Heat,0.0,Import
NO,UK,101,Heat,0.0,Import
DK,DE,101,Heat,0.0,Import
DK,FR,101,Heat,0.0,Import
DK,NO,101,Heat,0.0,Import
DK,DK,101,Heat,0.0,Import
DK,UK,101,Heat,0.0,Import
UK,DE,101,Heat,0.0,Import
UK,FR,101,Heat,0.0,Import
UK,NO,101,Heat,0.0,Import
UK,DK,101,Heat,0.0,Import
UK,UK,101,Heat,0.0,Import
DE,DE,102,Heat,0.0,Import
DE,FR,102,Heat,0.0,Import
DE,NO,102,Heat,0.0,Import
DE,DK,102,Heat,0.0,Import
DE,UK,102,Heat,0.0,Import
FR,DE,102,Heat,0.0,Import
FR,FR,102,Heat,0.0,Import
FR,NO,102,Heat,0.0,Import
FR,DK,102,Heat,0.0,Import
FR,UK,102,Heat,0.0,Import
NO,DE,102,Heat,0.0,Import
NO,FR,102,Heat,0.0,Import
NO,NO,102,Heat,0.0,Import
NO,DK,102,Heat,0.0,Import
NO,UK,102,Heat,0.0,Import
DK,DE,102,Heat,0.0,Import
DK,FR,102,Heat,0.0,Import
DK,NO,102,Heat,0.0,Import
DK,DK,102,Heat,0.0,Import
DK,UK,102,Heat,0.0,Import
UK,DE,102,Heat,0.0,Import
UK,FR,102,Heat,0.0,Import
UK,NO,102,Heat,0.0,Import
UK,DK,102,Heat,0.0,Import
UK,UK,102,Heat,0.0,Import
DE,DE,103,Heat,0.0,Import
DE,FR,103,Heat,0.0,Import
DE,NO,103,Heat,0.0,Import
DE,DK,103,Heat,0.0,Import
DE,UK,103,Heat,0.0,Import
FR,DE,103,Heat,0.0,Import
FR,FR,103,Heat,0.0,Import
FR,NO,103,Heat,0.0,Import
FR,DK,103,Heat,0.0,Import
FR,UK,103,Heat,0.0,Import
NO,DE,103,Heat,0.0,Import
NO,FR,103,Heat,0.0,Import
NO,NO,103,Heat,0.0,Import
NO,DK,103,Heat,0.0,Import
NO,UK,103,Heat,0.0,Import
DK,DE,103,Heat,0.0,Import
DK,FR,103,Heat,0.0,Import
DK,NO,103,Heat,0.0,Import
DK,DK,103,Heat,0.0,Import
DK,UK,103,Heat,0.0,Import
UK,DE,103,Heat,0.0,Import
UK,FR,103,Heat,0.0,Import
UK,NO,103,Heat,0.0,Import
UK,DK,103,Heat,0.0,Import
UK,UK,103,Heat,0.0,Import
DE,DE,104,Heat,0.0,Import
DE,FR,104,Heat,0.0,Import
DE,NO,104,Heat,0.0,Import
DE,DK,104,Heat,0.0,Import
DE,UK,104,Heat,0.0,Import
FR,DE,104,Heat,0.0,Import
FR,FR,104,Heat,0.0,Import
FR,NO,104,Heat,0.0,Import
FR,DK,104,Heat,0.0,Import
FR,UK,104,Heat,0.0,Import
NO,DE,104,Heat,0.0,Import
NO,FR,104,Heat,0.0,Import
NO,NO,104,Heat,0.0,Import
NO,DK,104,Heat,0.0,Import
NO,UK,104,Heat,0.0,Import
DK,DE,104,Heat,0.0,Import
DK,FR,104,Heat,0.0,Import
DK,NO,104,Heat,0.0,Import
DK,DK,104,Heat,0.0,Import
DK,UK,104,Heat,0.0,Import
UK,DE,104,Heat,0.0,Import
UK,FR,104,Heat,0.0,Import
UK,NO,104,Heat,0.0,Import
UK,DK,104,Heat,0.0,Import
UK,UK,104,Heat,0.0,Import
DE,DE,105,Heat,0.0,Import
DE,FR,105,Heat,0.0,Import
DE,NO,105,Heat,0.0,Import
DE,DK,105,Heat,0.0,Import
DE,UK,105,Heat,0.0,Import
FR,DE,105,Heat,0.0,Import
FR,FR,105,Heat,0.0,Import
FR,NO,105,Heat,0.0,Import
FR,DK,105,Heat,0.0,Import
FR,UK,105,Heat,0.0,Import
NO,DE,105,Heat,0.0,Import
NO,FR,105,Heat,0.0,Import
NO,NO,105,Heat,0.0,Import
NO,DK,105,Heat,0.0,Import
NO,UK,105,Heat,0.0,Import
DK,DE,105,Heat,0.0,Import
DK,FR,105,Heat,0.0,Import
DK,NO,105,Heat,0.0,Import
DK,DK,105,Heat,0.0,Import
DK,UK,105,Heat,0.0,Import
UK,DE,105,Heat,0.0,Import
UK,FR,105,Heat,0.0,Import
UK,NO,105,Heat,0.0,Import
UK,DK,105,Heat,0.0,Import
UK,UK,105,Heat,0.0,Import
DE,DE,106,Heat,0.0,Import
DE,FR,106,Heat,0.0,Import
DE,NO,106,Heat,0.0,Import
DE,DK,106,Heat,0.0,Import
DE,UK,106,Heat,0.0,Import
FR,DE,106,Heat,0.0,Import
FR,FR,106,Heat,0.0,Import
FR,NO,106,Heat,0.0,Import
FR,DK,106,Heat,0.0,Import
FR,UK,106,Heat,0.0,Import
NO,DE,106,Heat,0.0,Import
NO,FR,106,Heat,0.0,Import
NO,NO,106,Heat,0.0,Import
NO,DK,106,Heat,0.0,Import
NO,UK,106,Heat,0.0,Import
DK,DE,106,Heat,0.0,Import
DK,FR,106,Heat,0.0,Import
DK,NO,106,Heat,0.0,Import
